"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GU179616.1.1393",3.26385061661594,0,2.18147220173574,0,1,NA
"KF842135.1.1408",8.52115391197843,-1.13182235500119,1.75326707410898,-0.645550453616079,0.518570533438795,0.733909144782024
"HQ448938.1.1500",5.77965481899079,0,2.55433385817925,0,1,1
"HQ538688.1.1501",1.98013662809623,0,2.06991782043999,0,1,NA
"GDGZ01024135.295.1812",5.14155670451486,-3.77649275307705,1.66954576745945,-2.26198815670908,0.0236981350310416,0.11086524398324
"GQ491333.1.1396",91.2845250820315,-0.285054020048452,0.612771354444167,-0.465188227192865,0.641796668741014,0.857440349437995
"KC820854.1.1430",0.249664389918237,0,5.14181682615648,0,1,NA
"GQ493993.1.1387",14.2365205011762,-3.04224555466837,1.12440175691441,-2.70565706248709,0.00681694033702016,0.0455371614512947
"D14154.1.1375",0.344353489952215,-2.15281550524468,3.55115514128584,-0.606229640664241,0.544362272700011,NA
"LC036219.1.1510",1.6068944240522,-3.73136030842408,4.77456324706282,-0.781508195690886,0.434503658312461,NA
"JF513194.1.1517",1.39933721950523,-4.00673712272115,2.18415137367789,-1.83445944773242,0.0665858221104177,NA
"GCZP01012221.1.1468",6.28537083572774,-2.57558530009439,1.44917456165544,-1.77727747108135,0.0755225984708102,0.255189136978685
"JN626198.1.1514",0.88157823349813,-1.15939527519017,3.50378329473746,-0.330898111458987,0.740721448529108,NA
"HK556750.8.1516",3.6448715301698,-3.48999899888269,2.49490060432949,-1.39885292136544,0.161857092707238,NA
"DQ532240.1.1472",27.0806787318277,-18.0864859463504,3.15512121062484,-5.73242190678583,9.90066232054084e-09,3.30682121506064e-07
"JQ474924.1.1442",0.0590552036897244,0,5.14181684949969,0,1,NA
"HE681228.1.1515",0.277271326600922,0,5.14181682272999,0,1,NA
"AGWM01000009.146.1682",5.1515691616213,0.450773821711795,2.36865135084379,0.190308219718033,0.849067612954225,1
"HQ418457.1.1490",1.4084100616789,0,3.70369182212724,0,1,NA
"JQ795730.1.1495",2.44702257127475,-2.39048499218309,2.30596476773168,-1.03665286895712,0.29989766451496,NA
"JN837495.1.1476",2.03685381908933,-2.68272316447151,2.42811909925127,-1.10485649789532,0.269221774832643,NA
"JN867400.1.1515",1.39635672808258,0,3.42673405874139,0,1,NA
"JX221937.1.1528",0.502127047199869,0,4.91594752726068,0,1,NA
"GQ358914.1.1502",0.138534476292269,-2.16586238989277,1.94160827753754,-1.11549915343359,0.264636581020566,NA
"HQ860754.1.1200",4.29548110942893,0,1.93770765317188,0,1,NA
"GBEF01033141.387.1869",55.0321173212653,-1.93183253306622,1.63307568397485,-1.18294121455793,0.236832446012904,0.492742458111512
"AB374388.1.1497",0.135438767689199,0,5.14181684575682,0,1,NA
"FJ906922.1.1481",11371.6426802042,-13.3266891669464,2.13399624093829,-6.24494500566073,4.23949252242513e-10,1.76998812811249e-08
"FJ983115.1.1241",14.0117043292732,-3.19766270934133,1.88888623701738,-1.69288263457865,0.0904778093756487,0.27472353028606
"DQ794499.1.1389",1.50996588357576,-1.30503302835328,3.45677273735384,-0.377529310576628,0.705780286424355,NA
"FJ832086.1.1515",1.3749827636932,-2.00366327056999,1.54284825141419,-1.29867812257843,0.194054415082768,NA
"JN969338.1.1545",7.7001421246481,-5.83038963123227,2.61735707443314,-2.22758663240284,0.0259080928925928,0.116791059324475
"ATYP01000111.391.1855",1.4748297872955,-2.54780917901911,2.13063986361892,-1.19579532070315,0.231776442416063,NA
"FJ937929.1.1393",5.28189276660354,-2.46478896132237,1.88341668873006,-1.30867958007971,0.190642911519057,0.45481951748118
"HK555333.1.1410",0.694762196849565,-2.66048310847516,3.73344345658219,-0.712608384033415,0.476088122273085,NA
"AF509582.1.1449",3.02115077435476,-1.12137412256896,2.93878949275246,-0.381576878961373,0.702775236777759,NA
"DQ490297.1.1494",1.73188435515134,-3.39874889069535,2.11368176431939,-1.60797568871005,0.107840503376929,NA
"HK555426.1.1506",22.0604449286838,2.61479544915892,2.66360646211956,0.98167484061373,0.326260064029694,0.568060298021115
"LDRI01000051.181.1719",1.14627296353654,0,4.59326663591299,0,1,NA
"GQ503787.1.1505",1.43106043418369,-1.38003604492899,2.08722488187913,-0.661182250609498,0.508495442581764,NA
"New.ReferenceOTU607",37.2217648207596,6.84104926327192,2.15323476215662,3.17710329756152,0.00148754042756656,0.011829488162077
"New.ReferenceOTU601",112.966024464504,-1.84812678042331,1.25978830780041,-1.46701375856562,0.142372312616199,0.389773380441069
"New.ReferenceOTU1",24.2276309252115,-0.165009074983242,4.52842119593626,-0.036438543996596,0.970932680909488,1
"New.ReferenceOTU6",3.16218954023917,-0.499912050950304,2.86198415569114,-0.17467324197313,0.861336394314511,NA
"New.ReferenceOTU1024",2.46658862841704,0,3.14941617135408,0,1,NA
"New.ReferenceOTU321",8.01559880339684,0,2.59564868194078,0,1,1
"New.ReferenceOTU329",8.1025727544502,-0.53994019741193,1.99119198017185,-0.271164309011194,0.786264662178616,1
"New.ReferenceOTU287",0.784211097605711,0,4.13927074786173,0,1,NA
